Category,LocalizedName,Name,DefenseStab,DefenseSlash,DefenseSmash,MaxStatus,RPGBuffWeight,Weight,Price,Id
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m06,10,50,30,52,0.8,28.8,3750,78ba17e5-2761-4f59-b2f2-c6af88547f74
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m07,10,50,30,52,0.8,28.8,3750,3c28bcae-6724-4465-aa60-3b0364450f34
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m08,10,50,30,52,0.8,28.8,3750,978eff03-61a3-4b0d-bb19-33c10101754e
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m09,10,50,30,52,0.8,28.8,3750,75d84292-9fe6-4878-a646-8482194b8bed
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_m10,10,50,30,52,0.8,28.8,3750,58f79fdd-143e-413e-a72f-71bcf3cca192
Padded Caparisons,ui_nm_paddedcaparison04_m01,PaddedCaparison04_mSemin,10,50,30,52,0.8,28.8,3750,47c73480-49b4-4788-9a2d-065fbdb7e563
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m01,10,50,30,52,0.8,28.8,3750,7281b200-ed5b-4f8a-8ad2-4be277437ca4
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m02,10,50,30,52,0.8,28.8,3750,088ce19a-dac6-4243-9055-3f6b8319503e
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m03,10,50,30,52,0.8,28.8,3750,2d604b81-801d-45fe-ac88-0a2eae2dbb38
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m04,10,50,30,52,0.8,28.8,3750,f31bacdd-7bc7-47f5-a4b8-c907aea56e82
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m05,10,50,30,52,0.8,28.8,3750,dd8ed70b-7225-47bb-886b-0514a1d9471f
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m06,10,50,30,52,0.8,28.8,3750,a7d4c077-4813-4632-8e1c-4689ed792fe1
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m07,10,50,30,52,0.8,28.8,3750,4af690ff-f83b-47d4-a551-449cf7270021
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m08,10,50,30,52,0.8,28.8,3750,7084e3e7-a865-47bd-823e-0de2c4ac5c08
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m09,10,50,30,52,0.8,28.8,3750,31c45b42-342f-4372-bdaf-02507111a92b
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_m10,10,50,30,52,0.8,28.8,3750,30e40e6d-6bc0-4543-98e4-f1e0d9678bc9
Padded Caparisons,ui_nm_paddedcaparison05_m01,PaddedCaparison05_mLeipa,10,50,30,52,0.8,28.8,3750,e6233a38-9ffb-4ca9-aa52-85d36361a438
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m01,20,15,40,4,0.2,12.0,2000,12427009-3f05-45f4-81f4-c8163b3a8543
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m02,20,15,40,4,0.2,12.0,2000,95fdc8c1-9c4a-4d69-b398-9708b1760478
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m03,20,15,40,4,0.2,12.0,2000,66c02e00-86a3-49ee-94d6-6b007e4fb7b3
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m04,20,15,40,4,0.2,12.0,2000,c1c03e61-2d2a-4ece-8426-426a52c58c14
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m05,20,15,40,4,0.2,12.0,2000,8509c519-4a13-4b63-be62-182b9c392c1e
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m06,20,15,40,4,0.2,12.0,2000,03319c8e-1096-4ef0-80ae-c52de29a9fbb
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m07,20,15,40,4,0.2,12.0,2000,e7c5ad73-951d-43e7-8722-8006a79393d2
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m08,20,15,40,4,0.2,12.0,2000,980969f0-fe14-4faf-9ab9-18b98762f518
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m09,20,15,40,4,0.2,12.0,2000,381c996c-7c8b-416b-a217-5fbb483b22ca
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m10,20,15,40,4,0.2,12.0,2000,d859030d-12f4-4af5-babb-043839d20b71
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m11,20,15,40,4,0.2,12.0,2000,7dc67d5d-30bc-4bd0-8f0d-210854390dfd
Saddles,ui_nm_basicsaddle01_m01,BasicSaddle01_m12,20,15,40,4,0.2,12.0,2000,1b23dccf-4b1f-4156-9441-f438dd662244
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m01,21,16,42,9,0.3,13.2,4000,80058304-bb23-45fa-83a4-e632d89c1938
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m02,21,16,42,9,0.3,13.2,4000,0c044d3b-508e-4da2-bb9b-e57f7e457827
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m03,21,16,42,9,0.3,13.2,4000,9b456bd7-f2a9-4603-a658-0d568a4c5094
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m04,21,16,42,9,0.3,13.2,4000,3cb68c2a-dccc-41be-8515-626ed0756b97
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m05,21,16,42,9,0.3,13.2,4000,ff65c42b-b3de-4347-b01f-36626bf4c1ee
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m06,21,16,42,9,0.3,13.2,4000,4cbec1f9-335e-4ad2-822f-12771f82ad68
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m07,21,16,42,9,0.3,13.2,4000,966760b0-75c6-4387-ae57-8c5238f09df9
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m08,21,16,42,9,0.3,13.2,4000,85983427-faf2-48e1-a700-2aa4da881e5d
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m09,21,16,42,9,0.3,13.2,4000,f66fc83f-074e-447a-ab41-361887c47a2a
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m10,21,16,42,9,0.3,13.2,4000,55a4a336-9617-4f9d-b4a3-c98d263da72e
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m11,21,16,42,9,0.3,13.2,4000,9c6158cf-5f30-4aef-bcef-d665505c3623
Saddles,ui_nm_basicsaddle02_m01,BasicSaddle02_m12,21,16,42,9,0.3,13.2,4000,52bae50a-2cc3-498a-8736-04ac6a31fd12
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m01,22,17,44,13,0.4,14.4,6000,8007b1d2-6179-49bb-a9eb-132bfc1b0ab6
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m02,22,17,44,13,0.4,14.4,6000,b6bd8d57-2d4c-442c-9a6e-522142af25ed
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m03,22,17,44,13,0.4,14.4,6000,2e343e8a-2c21-4794-8c7d-7ee11f720676
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m04,22,17,44,13,0.4,14.4,6000,e72d851c-0da3-43fa-9433-fa8f60ae4bea
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m05,22,17,44,13,0.4,14.4,6000,3350f93c-2b8b-4c83-ae3f-9e85cd67497f
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m06,24,19,48,22,0.4,16.8,10000,d51bb072-916b-4235-85d2-ddba645c1c93
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m07,22,17,44,13,0.4,14.4,6000,3ae53d22-43b5-47c8-9486-de739e4eabde
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m08,22,17,44,13,0.4,14.4,6000,155571e4-ff66-4f2b-848a-01f78ed44b4b
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m09,22,17,44,13,0.4,14.4,6000,e576ae73-6422-46ca-9898-5e6f35f5c654
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m10,22,17,44,13,0.4,14.4,6000,9e770c83-7d7c-4fa4-b7a2-35ea7ea1c1c5
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m11,22,17,44,13,0.4,14.4,6000,02de7fc4-7679-4fd1-925d-36683b2bd9a1
Saddles,ui_nm_basicsaddle03_m01,BasicSaddle03_m12,22,17,44,13,0.4,14.4,6000,0b51c334-71e2-4c20-bbe4-ba7d4037d25a
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m01,24,19,48,22,0.5,16.8,10000,2939fb92-50f8-4ad0-9afc-deba97a38a1a
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m02,24,19,48,22,0.5,16.8,10000,0f517dbf-ae9b-44eb-990c-e941e8151596
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m03,24,19,48,22,0.5,16.8,10000,f74034d0-58b3-4ebf-8dca-b7ba3abd1940
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m04,24,19,48,22,0.5,16.8,10000,da944680-fbc0-431f-ac4a-4a64c32e3856
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m05,24,19,48,22,0.5,16.8,10000,17032eaf-2ff4-4803-b671-79eaccaa4743
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m06,24,19,48,22,0.5,16.8,10000,f2ee862e-852b-4980-a4e6-bc0a69d144fb
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m07,24,19,48,22,0.5,16.8,10000,6ae2fa40-7ceb-4067-99ef-54a86a7c6b2d
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m08,24,19,48,22,0.5,16.8,10000,36b6f37d-41e3-4899-9335-f83dff408f25
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m09,24,19,48,22,0.5,16.8,10000,bbad295d-76a4-4897-a71c-52f950135473
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m10,24,19,48,22,0.5,16.8,10000,bb05ba08-8f51-43c3-a51e-15339aa50660
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m11,24,19,48,22,0.5,16.8,10000,fe9b01ba-71d8-4892-bc59-d72f5317139c
Saddles,ui_nm_eastsaddle01_m01,EastSaddle01_m12,24,19,48,22,0.5,16.8,10000,81b4ef33-4e2d-4e0f-98d4-967c7352ab8e
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m01,23,18,46,18,0.4,15.6,8000,dc7c6cb2-9a46-4499-ac63-e9af6633a1ff
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m02,23,18,46,18,0.4,15.6,8000,dd37d5f4-74e1-4ef5-a3a0-38682eef40ae
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m03,23,18,46,18,0.4,15.6,8000,da93d293-ffa9-4841-8dd3-242a5b7876c5
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m04,23,18,46,18,0.4,15.6,8000,9d583a73-9102-417b-a6ef-317fc9c975fd
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m05,23,18,46,18,0.4,15.6,8000,cf32fddc-8d4f-4fb2-8efa-fbdfbf7de711
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m06,23,18,46,18,0.4,15.6,8000,c894d31f-95cd-446a-a4ad-d01fedf7b589
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m07,23,18,46,18,0.4,15.6,8000,4b324fef-6385-4a50-b355-f73e797dc657
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m08,23,18,46,18,0.4,15.6,8000,c675ab1d-995f-4b35-aa8a-ba5b62dbe4a2
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m09,23,18,46,18,0.4,15.6,8000,e04237cb-356d-4012-b9b4-54981beb1c8a
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m10,23,18,46,18,0.4,15.6,8000,11f99643-7fc3-4ba3-95ea-178467c3ec75
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m11,23,18,46,18,0.4,15.6,8000,5740fe7f-019c-45e7-b220-b21b2ac9bd17
Saddles,ui_nm_eastsaddle02_m01,EastSaddle02_m12,23,18,46,18,0.4,15.6,8000,c2e04911-14d5-44d6-9d82-e2ad0b7ced82
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m01,29,24,57,40,0.9,21.6,20700,ae7eb079-4570-4f9c-8002-5de375d4421c
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m02,29,24,57,40,0.9,21.6,20700,63a38e69-225a-4d82-91ee-20018557d402
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m03,29,24,57,40,0.9,21.6,20700,d761189b-9ac2-4fa0-bdc8-cb59d1845957
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m04,29,24,57,40,0.9,21.6,20700,a3d98538-60f4-4051-9704-bd57aa9b5f7f
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m05,29,24,57,40,0.9,21.6,20700,9112f383-0216-42e1-a017-bff80f2e8d7b
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m06,29,24,57,40,0.9,21.6,20700,92f84b58-ae79-4429-bed8-de43c09e402b
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m07,29,24,57,40,0.9,21.6,20700,2913fe30-7252-475d-96d7-5ee408fd38df
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m08,29,24,57,40,0.9,21.6,20700,74e56615-5cfb-458b-bc73-95bab7d81ebe
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m09,29,24,57,40,0.9,21.6,20700,1265d185-9915-4509-8536-bef531fb6164
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m10,29,24,57,40,0.9,21.6,20700,0f929cb0-58c7-44a7-9df7-0b4339070bec
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m11,29,24,57,40,0.9,21.6,20700,e09d7e78-7524-469d-ad75-d0d48d5d2d85
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m12,29,24,57,40,0.9,21.6,20700,93768d06-15a4-4d81-a69c-cc52f4329291
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m13,29,24,57,40,0.9,21.6,20700,cafb850b-23a4-4a59-a500-4cd27eb15799
Saddles,ui_nm_noblesaddle01_m01,NobleSaddle01_m14,29,24,57,40,0.9,21.6,20700,3f19b164-cc5b-4444-b7ef-6a0da1fe960e
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m01,28,23,55,36,0.8,20.4,16000,ed154d31-b836-4c4c-a8c8-3b00c2f6b6b3
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m02,28,23,55,36,0.8,20.4,16000,a3ce6197-7b02-406e-9afd-e0da5828f506
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m03,28,23,55,36,0.8,20.4,16000,db9eb8f0-ba77-48a8-a657-91eaa1018114
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m04,28,23,55,36,0.8,20.4,16000,be99e748-2fca-4363-a102-d0d83343e844
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m05,28,23,55,36,0.8,20.4,16000,c1238997-86be-4803-aa98-7b27eae9cd9c
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m06,28,23,55,36,0.8,20.4,16000,ab02705b-9c90-43b9-97f5-35ef70ebb595
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m07,28,23,55,36,0.8,20.4,16000,6d712946-f8a0-4b51-b863-c21812413427
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m08,28,23,55,36,0.8,20.4,16000,4fbe6287-9b35-4608-948c-ed5c487d726f
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m09,28,23,55,36,0.8,20.4,16000,1ca6a63a-0522-42b1-a60a-e8295a0c03f1
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m10,28,23,55,36,0.8,20.4,16000,c86b79b0-3214-478b-aac7-96ebe0be793b
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m11,28,23,55,36,0.8,20.4,16000,d464f9be-c088-459c-aaf3-60beef6905b9
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m12,28,23,55,36,0.8,20.4,16000,fd74329c-eaba-4c72-a774-527b099dad3d
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m13,28,23,55,36,0.8,20.4,16000,aa2c10e4-145c-49bb-9e9c-afcdc3468fc6
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m14,28,23,55,36,0.8,20.4,16000,51636329-c3b8-489f-ac74-a10993153063
Saddles,ui_nm_noblesaddle02_m01,NobleSaddle02_m15,28,23,55,36,0.8,20.4,16000,34758735-e07e-40e0-9c04-9665106331c9
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m01,30,25,60,45,1.0,22.8,23000,fd6c8a0a-96b9-4b20-a0f0-01f52637ae9e
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m02,30,25,60,45,1.0,22.8,23000,82242945-dcc8-4b6d-aec9-e12b80ff6f29
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m03,30,25,60,45,1.0,22.8,23000,53a6b283-0ad9-48da-ad2e-c5537ee64cd4
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m04,30,25,60,45,1.0,22.8,23000,fcf843c9-d15b-4bc7-8f02-b5988249f944
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m05,30,25,60,45,1.0,22.8,23000,e28e1ff1-d463-4bd7-8f1a-1d06e76f9a27
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m06,30,25,60,45,1.0,22.8,23000,24f9ef85-28a0-40df-8733-fd670a072b3f
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m07,30,25,60,45,1.0,22.8,23000,0757f25f-041f-4467-832f-9d3dc838a868
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m08,30,25,60,45,1.0,22.8,23000,b9a5ba14-c3c5-41d3-bf74-ec68fee3c65a
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m09,30,25,60,45,1.0,22.8,23000,c18e7087-592a-4eb0-a242-aa5630a50130
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m10,30,25,60,45,1.0,22.8,23000,5d5dad3d-3f5f-45c2-a066-f7d001c0857c
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m11,30,25,60,45,1.0,22.8,23000,90fa13dd-120b-43e2-b743-a03ed8e2cb96
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m12,30,25,60,45,1.0,22.8,23000,0a01129a-00f2-455c-ac7c-3a69922b8f56
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m13,30,25,60,45,1.0,22.8,23000,f2c54b43-48aa-4c71-9201-484147e7e85b
Saddles,ui_nm_noblesaddle03_m01,NobleSaddle03_m14,30,25,60,45,1.0,22.8,23000,6454ac78-049e-441c-80de-7e5e7263b913
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m01,24,19,48,22,0.5,16.8,10000,5643a2b2-7400-44a9-8022-2f30f094e75b
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m02,24,19,48,22,0.5,16.8,10000,9443c076-6645-45c7-8b4e-551853339f52
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m03,24,19,48,22,0.5,16.8,10000,5fdac6a0-470b-4020-9b13-d94f90a969a5
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m04,24,19,48,22,0.5,16.8,10000,ecaf3259-5425-4006-9b0f-e758bd3de3b3
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m05,24,19,48,22,0.5,16.8,10000,e8549d6b-d220-4e00-b513-a5231441ad71
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m06,24,19,48,22,0.5,16.8,10000,527ae1dd-fd0c-4c6a-8ff3-5cc4ce2ca401
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m07,24,19,48,22,0.5,16.8,10000,96d902a0-3368-4505-a989-a040593910c0
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m08,24,19,48,22,0.5,16.8,10000,fa7be428-e2f9-46dd-bfd3-f3191e025455
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m09,24,19,48,22,0.5,16.8,10000,65525bbe-86c4-4d36-8869-f4cdb309532f
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m10,24,19,48,22,0.5,16.8,10000,7d0c6354-eb5e-47a8-bd88-f5800cdef639
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m11,24,19,48,22,0.5,16.8,10000,95144a64-4cbd-4166-baec-d5f02cef5285
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m12,24,19,48,22,0.5,16.8,10000,0094cf41-f12f-498e-ac87-9c6206263c70
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m13,24,19,48,22,0.5,16.8,10000,976e5898-8d71-4d28-88a9-4c056fb7f776
Saddles,ui_nm_warsaddle01_m01,WarSaddle01_m14,24,19,48,22,0.5,16.8,10000,c99cce7d-c007-4402-bfde-4b6a17fff4e3
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m01,27,22,53,31,0.7,19.2,14000,57c34487-7433-4d5a-92d8-fe680bbd5a86
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m02,27,22,53,31,0.7,19.2,14000,52774f52-cd99-4783-a864-a19aa3dca586
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m03,27,22,53,31,0.7,19.2,14000,5201189d-794d-4c2b-8bcb-7a9a0c861b5d
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m04,27,22,53,31,0.7,19.2,14000,5b832791-6195-4b8f-895b-8ad85f7fa5b9
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m05,27,22,53,31,0.7,19.2,14000,0f8c83fe-3516-42cc-9034-32a8d072132f
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m06,27,22,53,31,0.7,19.2,14000,9b80d61a-b073-42ea-9ec1-57d255b8e90b
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m07,27,22,53,31,0.7,19.2,14000,2426bf31-8534-4d37-9b5f-447cd0a0eb63
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m08,27,22,53,31,0.7,19.2,14000,8b1bf03d-f100-4432-b91e-95de8ba06aec
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m09,27,22,53,31,0.7,19.2,14000,dddee287-f803-4e89-bb42-02c06d668f1a
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m10,27,22,53,31,0.7,19.2,14000,807a742a-8c89-422c-b0cc-64f8210558dd
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m11,27,22,53,31,0.7,19.2,14000,4d5634b0-bd29-4432-89f5-93929b2ffc86
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m12,27,22,53,31,0.7,19.2,14000,b50334bd-3e7f-46a5-af8d-61373569fabd
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m13,27,22,53,31,0.7,19.2,14000,79c7e1fd-bfcc-4c26-b3eb-fb4f9be42ab8
Saddles,ui_nm_warsaddle02_m01,WarSaddle02_m14,27,22,53,31,0.7,19.2,14000,7b0ddc96-1ac8-45c3-9f06-fca440c2fde6
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m01,30,25,60,45,1.0,22.8,23000,9be0331e-e07d-4055-9c12-d16c91b80f37
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m02,30,25,60,45,1.0,22.8,23000,7dfc1c15-6452-4cf6-9d41-2ca7fb8a8252
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m03,30,25,60,45,1.0,22.8,23000,fb253378-030c-465e-83bf-8af0bbd9e00c
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m04,30,25,60,45,1.0,22.8,23000,ca526ec9-d923-4cf3-a1cb-ced43bdc2f72
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m05,30,25,60,45,1.0,22.8,23000,13b7e805-3c51-4c0e-93f2-de54d2e46e5d
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m06,30,25,60,45,1.0,22.8,23000,7d61ceeb-5230-46c5-a610-8b7ec0d7b091
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m07,30,25,60,45,1.0,22.8,23000,e9bba790-bae7-4b97-a683-8fc8c14e7ad1
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m08,30,25,60,45,1.0,22.8,23000,4146da70-95fe-4776-9ce5-6bc54ebaa566
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m09,30,25,60,45,1.0,22.8,23000,b5869d5e-86d6-4648-9eca-abd536fbae7a
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m10,30,25,60,45,1.0,22.8,23000,52015519-f75a-494e-8487-327169c844de
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m11,30,25,60,45,1.0,22.8,23000,c949589a-3cdb-4eb6-9504-37add6cddb81
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m12,30,25,60,45,1.0,22.8,23000,7b885bcf-a60e-4722-baed-1601d6fafaf6
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m13,30,25,60,45,1.0,22.8,23000,29935052-4849-447f-938e-3b84348cd6fe
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m14,30,25,60,45,1.0,22.8,23000,77d53928-9c9f-44a0-9f60-a50d4751b78d
Saddles,ui_nm_warsaddle03_m01,WarSaddle03_m15,30,25,60,45,1.0,22.8,23000,741b60fa-d7e2-44f4-86bf-925c3d12be9d
Saddles,ui_nm_horseTrading_cheapSaddle,horseTrading_cheapSaddle,20,15,40,16,0.1,12.5,130,bf06d242-4dcb-48e9-bbf1-b6a36f368a57
